competency_id,employee_id,designation,coe,dimension_label,dimension_short,score,score_label
COMP_00344,EMP426,Solutions Consultant,Power BI & Consulting,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,2,developing
COMP_00345,EMP848,Solutions Consultant,Techops & Automation,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,0,not_demonstrated
COMP_00346,EMP5,Solutions Consultant,Techops & Automation,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,1,basic
COMP_00347,EMP245,Solutions Consultant,Data Science & AI,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,3,proficient
COMP_00348,EMP550,Solutions Consultant,Data Science & AI,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,4,advanced
COMP_00349,EMP443,Solutions Consultant,Data Science & AI,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,3,proficient
COMP_00350,EMP569,Solutions Consultant,Data Science & AI,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,2,developing
COMP_00351,EMP1000,Solutions Consultant,Data Science & AI,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,4,advanced
COMP_00352,EMP476,Solutions Consultant,Data Engineering,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,5,expert
COMP_00353,EMP529,Solutions Consultant,Power BI & Consulting,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,2,developing
COMP_00354,EMP1015,Solutions Consultant,Power BI & Consulting,"Expert in estimating and designing solution architectures. Drive team to meet sprint plan, deadlines and best practices; Instrumental in making the team meet the expected deadlines without compromising on quality",architecture_estimation,1,basic
COMP_00355,EMP277,Solutions Consultant,Full Stack,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,1,basic
COMP_00356,EMP1026,Solutions Consultant,Full Stack,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,2,developing
COMP_00357,EMP166,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00358,EMP225,Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00359,EMP20,Solutions Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,2,developing
COMP_00360,EMP32,Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,4,advanced
COMP_00361,EMP559,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,2,developing
COMP_00362,EMP428,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00363,EMP654,Solutions Consultant,Full Stack,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00364,EMP610,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,4,advanced
COMP_00365,EMP904,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,5,expert
COMP_00366,EMP750,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,1,basic
COMP_00367,EMP490,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,5,expert
COMP_00368,EMP68,Solutions Consultant,Data Science & AI,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00369,EMP959,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00370,EMP683,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00371,EMP194,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00372,EMP538,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,3,proficient
COMP_00373,EMP445,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,5,expert
COMP_00374,EMP952,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,5,expert
COMP_00375,EMP1003,Consultant,GTM,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00376,EMP167,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,3,proficient
COMP_00377,EMP567,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,1,basic
COMP_00378,EMP151,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,2,developing
COMP_00379,EMP237,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00380,EMP348,Solutions Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00381,EMP426,Solutions Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,3,proficient
COMP_00382,EMP848,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,2,developing
COMP_00383,EMP5,Solutions Consultant,Techops & Automation,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,1,basic
COMP_00384,EMP245,Solutions Consultant,Data Science & AI,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00385,EMP550,Solutions Consultant,Data Science & AI,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00386,EMP443,Solutions Consultant,Data Science & AI,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00387,EMP569,Solutions Consultant,Data Science & AI,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00388,EMP1000,Solutions Consultant,Data Science & AI,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,0,not_demonstrated
COMP_00389,EMP476,Solutions Consultant,Data Engineering,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,3,proficient
COMP_00390,EMP529,Solutions Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,3,proficient
COMP_00391,EMP1015,Solutions Consultant,Power BI & Consulting,Good at estimating and drafting project plans. Define sprints and story points. Advocate and implement agile SQUAD model.,project_planning,2,developing
COMP_00392,EMP433,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00393,EMP1014,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00394,EMP318,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00395,EMP399,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00396,EMP282,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00397,EMP365,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00398,EMP905,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00399,EMP387,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00400,EMP267,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00401,EMP755,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00402,EMP774,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00403,EMP653,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00404,EMP171,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00405,EMP992,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00406,EMP246,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00407,EMP737,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00408,EMP863,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00409,EMP325,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00410,EMP556,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,5,expert
COMP_00411,EMP729,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00412,EMP1025,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00413,EMP376,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00414,EMP400,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00415,EMP593,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00416,EMP541,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00417,EMP274,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00418,EMP555,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00419,EMP698,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00420,EMP870,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00421,EMP519,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00422,EMP174,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00423,EMP546,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00424,EMP499,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00425,EMP191,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00426,EMP323,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00427,EMP86,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00428,EMP439,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00429,EMP624,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00430,EMP753,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00431,EMP817,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00432,EMP759,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00433,EMP133,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00434,EMP826,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00435,EMP243,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00436,EMP58,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00437,EMP744,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00438,EMP690,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00439,EMP677,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00440,EMP207,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00441,EMP975,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00442,EMP350,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00443,EMP650,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00444,EMP121,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00445,EMP764,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00446,EMP1032,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00447,EMP79,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,5,expert
COMP_00448,EMP218,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00449,EMP932,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00450,EMP710,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00451,EMP612,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00452,EMP802,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00453,EMP761,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00454,EMP844,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00455,EMP978,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00456,EMP823,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00457,EMP1037,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00458,EMP11,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00459,EMP204,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00460,EMP508,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00461,EMP200,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00462,EMP339,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00463,EMP83,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00464,EMP721,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00465,EMP1006,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00466,EMP634,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00467,EMP925,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00468,EMP491,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,5,expert
COMP_00469,EMP321,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00470,EMP206,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00471,EMP502,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00472,EMP412,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00473,EMP782,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00474,EMP512,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00475,EMP736,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00476,EMP111,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00477,EMP948,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00478,EMP725,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00479,EMP327,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00480,EMP611,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00481,EMP582,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00482,EMP714,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,5,expert
COMP_00483,EMP806,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00484,EMP986,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00485,EMP316,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00486,EMP996,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00487,EMP1008,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,4,advanced
COMP_00488,EMP923,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,1,basic
COMP_00489,EMP965,Senior Software Engineer,Data Engineering,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00490,EMP165,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00491,EMP132,Senior Software Engineer,Techops & Automation,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,2,developing
COMP_00492,EMP241,Senior Software Engineer,Power BI & Consulting,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00493,EMP916,Senior Software Engineer,Data Science & AI,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,3,proficient
COMP_00494,EMP300,Senior Software Engineer,Full Stack,Brings strong techno‑functional consulting expertise aligned to JMAN’s delivery context,techno_functional,0,not_demonstrated
COMP_00495,EMP433,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00496,EMP1014,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00497,EMP318,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00498,EMP399,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00499,EMP282,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00500,EMP365,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00501,EMP905,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,1,basic
COMP_00502,EMP387,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00503,EMP267,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00504,EMP755,Senior Software Engineer,Power BI & Consulting,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00505,EMP774,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00506,EMP653,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,2,developing
COMP_00507,EMP171,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00508,EMP992,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00509,EMP246,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00510,EMP737,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
COMP_00511,EMP863,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,4,advanced
COMP_00512,EMP325,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00513,EMP556,Senior Software Engineer,Full Stack,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00514,EMP729,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00515,EMP1025,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,5,expert
COMP_00516,EMP376,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00517,EMP400,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00518,EMP593,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00519,EMP541,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,0,not_demonstrated
COMP_00520,EMP274,Senior Software Engineer,Data Engineering,"Communicates with clarity, with the ability to confidently explain complex concepts in a simple, structured manner",communication,3,proficient
